,id,text,name,screen_name,description,user_id,is_quote,lang
0,1334150839439601664,"Una de las grandes lecciones de la emergencia sanitaria es la necesidad de robustecer nuestro Sistema Público de Salud y el cuidado de nuestros mayores 👵🏻👴🏻
 
🤝Un incremento del 46% para reforzar la atención a la dependencia.

🏘️ 700M€ para atención en el hogar.

#PGEDePaís2021 https://t.co/2sYvguDX4t",PSOE,PSOE,"Un Gobierno por la igualdad y la justicia social, para devolver la dignidad a las instituciones. Hacemos un país mejor. #LaEspañaQueNosMerecemos",50982086,0,es
1,1334147493953724417,"Vamos a ampliar hasta el 31 de mayo de 2021 el plazo para solicitar los préstamos para financiar el alquiler de la vivienda habitual de quienes más sufren los efectos económicos del #COVID19. 

Ratificamos nuestro compromiso con las familias más vulnerables. #NadieSeQuedaAtrás",PSOE,PSOE,"Un Gobierno por la igualdad y la justicia social, para devolver la dignidad a las instituciones. Hacemos un país mejor. #LaEspañaQueNosMerecemos",50982086,1,es
2,1334134126929121284,"Los #PGEDePaís2021 buscan 3 grandes transformaciones:
 
1⃣ Reforzar nuestro sistema de conocimiento.
2⃣ Afianzar una carrera científica estable.
3⃣ Aumentar las acciones en transferencia del conocimiento.
 
📊 Un 60% más de inversión en Ciencia e Investigación.
 
▶️ @astro_duque https://t.co/sGx1dM63wb",PSOE,PSOE,"Un Gobierno por la igualdad y la justicia social, para devolver la dignidad a las instituciones. Hacemos un país mejor. #LaEspañaQueNosMerecemos",50982086,0,es
3,1334121667455561729,"No se entiende que un órgano que lleva dos años en funciones pueda seguir teniendo la misma actividad que cuando está en plenas facultades.

Cuando el mandato ha concluido, sus funciones tienen que ser limitadas.

📺 @felipe_sicilia en @DebatAlRojoVivo https://t.co/TDh5rI2sQy",PSOE,PSOE,"Un Gobierno por la igualdad y la justicia social, para devolver la dignidad a las instituciones. Hacemos un país mejor. #LaEspañaQueNosMerecemos",50982086,1,es
4,1334119960474423298,"El Tribunal Supremo da la razón a la histórica feminista Blanca Cañedo y a la Asociación de Clínicas Acreditadas, cerrando el periplo judicial que Abogados Cristianos había promovido. 👏🏼👏🏼👏🏼👏🏼👏🏼 https://t.co/c29zwQPV5U",PSOE,PSOE,"Un Gobierno por la igualdad y la justicia social, para devolver la dignidad a las instituciones. Hacemos un país mejor. #LaEspañaQueNosMerecemos",50982086,1,es
5,1334116985005895686,"Los #PGEDePaís2021 se definen por su carácter social y su gran inversión🤝
 
27.000M€ para impulsar el crecimiento económico y progresar hacia un país más sostenible e inclusivo 🌏
 
👉1/3 se destinarán a la modernización y digitalización del tejido productivo.
 
🌹@NadiaCalvino https://t.co/6nxZtx7JA6",PSOE,PSOE,"Un Gobierno por la igualdad y la justicia social, para devolver la dignidad a las instituciones. Hacemos un país mejor. #LaEspañaQueNosMerecemos",50982086,0,es
6,1334107618684637184,"La #InteligenciaIA nos ayudará a cambiar el rumbo del país. Tenemos los recursos, el talento, el tejido productivo y la Estrategia. Ahora debemos estar a la altura del reto que afrontamos, avanzar hacia un crecimiento sólido, con más empleo de mayor calidad y más justicia social. https://t.co/RbtpPBpuAt",PSOE,PSOE,"Un Gobierno por la igualdad y la justicia social, para devolver la dignidad a las instituciones. Hacemos un país mejor. #LaEspañaQueNosMerecemos",50982086,1,es
7,1334104151748468739,"Presentamos la Estrategia Nacional de Inteligencia Artificial. La hoja de ruta para desplegar en España una tecnología imparable que nos sitúe en línea con los países líderes en investigación y uso de una #IA confiable, al servicio del progreso económico y social. #InteligenciaIA https://t.co/0I6mbIabv8",PSOE,PSOE,"Un Gobierno por la igualdad y la justicia social, para devolver la dignidad a las instituciones. Hacemos un país mejor. #LaEspañaQueNosMerecemos",50982086,1,es
8,1334101993804206081,"#PGEDePaís2021 para la transformación.
 
👉La MAYOR dotación de recursos públicos para la Sanidad de la historia: 3.400M€, ¡se multiplican✖️10!
 
👩‍⚕️Para reforzar las herramientas de combate a la Covid19
🏥Para transformar el SNS
🔬Para modernizar nuestra sanidad

🌹@salvadorilla https://t.co/F6oXxXjdDF",PSOE,PSOE,"Un Gobierno por la igualdad y la justicia social, para devolver la dignidad a las instituciones. Hacemos un país mejor. #LaEspañaQueNosMerecemos",50982086,0,es
9,1334084809082212353,"📚@culturagob contará en los PGE con 900M€, una cifra histórica, para dignificar dos ámbitos fundamentales de nuestra vida: la cultura y el deporte.
 
Son derechos básicos, industrias culturales que crean empleo y nos hacen una vida mejor👨‍🎨

🌹@jmrdezuribes
 
#PGEDePaís2021 https://t.co/QbPgqvAr1c",PSOE,PSOE,"Un Gobierno por la igualdad y la justicia social, para devolver la dignidad a las instituciones. Hacemos un país mejor. #LaEspañaQueNosMerecemos",50982086,0,es
10,1334071237870559236,"🏛Hoy pedimos en el @Senadoesp que los grupos políticos apoyen nuestra moción para cambiar el Art. 49 de la #Constitución.

Por respeto y por la dignidad de las personas con #discapacidad 

#EnMarchaTodosUnidos https://t.co/QdvA81Is2C",PSOE,PSOE,"Un Gobierno por la igualdad y la justicia social, para devolver la dignidad a las instituciones. Hacemos un país mejor. #LaEspañaQueNosMerecemos",50982086,1,es
11,1334066883180564482,"Lideramos la #MemoriaDemocrática, la dignidad y la reparación de las víctimas de la dictadura.

🤝Los #PGEDePaís2021 dirigen 11M€ a:

🔜Identificar a las víctimas aún desaparecidas.
🔜Terminar con el enaltecimiento al fascismo.

La memoria no solo es pasado.

🌹@carmencalvo_ https://t.co/54sCsbQKvu",PSOE,PSOE,"Un Gobierno por la igualdad y la justicia social, para devolver la dignidad a las instituciones. Hacemos un país mejor. #LaEspañaQueNosMerecemos",50982086,0,es
12,1334049159079481345,"🌳Los nuevos PGE enfatizan en los grandes vectores de cambio.

💚Piensan en las siguientes generaciones, en la transición ecológica, energética, en el componente verde.

🤝En la cohesión territorial.

Una apuesta de FUTURO que gana con unos #PGEDePaís2021
 
🌹@Teresaribera https://t.co/OrSZPJWt8B",PSOE,PSOE,"Un Gobierno por la igualdad y la justicia social, para devolver la dignidad a las instituciones. Hacemos un país mejor. #LaEspañaQueNosMerecemos",50982086,0,es
13,1334045018839986178,"Estas cifras demuestran que la 2ª ola de la pandemia:
 
👉🏽 Está teniendo un menor efecto sobre el empleo.
 
👉🏽 Las medidas de protección desplegadas para trabajadores y empresas se han adaptado bien a las nuevas situaciones.
 
#LaEspañaQueNosMerecemos https://t.co/VoUeXRfHwH",PSOE,PSOE,"Un Gobierno por la igualdad y la justicia social, para devolver la dignidad a las instituciones. Hacemos un país mejor. #LaEspañaQueNosMerecemos",50982086,0,es
