,id,text,name,screen_name,description,user_id,is_quote,lang
0,1334140830810947587,"Siguiente asalto de @PSOE @PODEMOS al @PoderJudicialEs. Desactivan al CGPJ durante su mandato prorrogado. Harán lo necesario para controlar la Justicia. Y son MATONES. Practican el matonismo político. A esto nos enfrentamos. No estáis solos, Magistrados. #ResisteJusticia https://t.co/dUP5PpNdOC",VOX 🇪🇸,vox_es,"Únete a nuestro canal de Telegram:
https://t.co/7YkhDNc9Gg
No te pierdas nuestros vídeos YouTube: https://t.co/7jqx0DD4Jn",2201623465,1,es
1,1334126486064869376,"🗓 24 días de Estado de Alarma fraudulento.

Este miércoles, como cada día a las 10:30, un grupo de ciudadanos ha vuelto a pedir amparo al Tribunal Constitucional para que se defienda la libertad y los derechos fundamentales de los españoles. https://t.co/djW1byeUAv",VOX 🇪🇸,vox_es,"Únete a nuestro canal de Telegram:
https://t.co/7YkhDNc9Gg
No te pierdas nuestros vídeos YouTube: https://t.co/7jqx0DD4Jn",2201623465,0,es
2,1334111305427521537,"Hoy, hace dos años, la izquierda rabiaba por la entrada de VOX en la Junta de Andalucía. Una entrada que sirvió para acabar con el régimen socialista. 

Andalucía mostró el camino a los españoles. Desde entonces, VOX ha demostrado su utilidad en las instituciones 💪🇪🇸 

#VOXÚtil https://t.co/yx4VOFk8QG",VOX 🇪🇸,vox_es,"Únete a nuestro canal de Telegram:
https://t.co/7YkhDNc9Gg
No te pierdas nuestros vídeos YouTube: https://t.co/7jqx0DD4Jn",2201623465,0,es
3,1334102801971097602,Suicidio cultural. https://t.co/IpmRSnec4j,VOX 🇪🇸,vox_es,"Únete a nuestro canal de Telegram:
https://t.co/7YkhDNc9Gg
No te pierdas nuestros vídeos YouTube: https://t.co/7jqx0DD4Jn",2201623465,1,es
4,1334101790183354370,"Españoles, cuando no lleguéis a fin de mes, os hayan despedido o estéis en una cola del hambre, recordad que el Gobierno se está gastando vuestro dinero en estudios sobre personas no binarias y la opresión del color rosa. https://t.co/TDpKlY0eo2",VOX 🇪🇸,vox_es,"Únete a nuestro canal de Telegram:
https://t.co/7YkhDNc9Gg
No te pierdas nuestros vídeos YouTube: https://t.co/7jqx0DD4Jn",2201623465,1,es
5,1334093670493138945,"""Las Fuerzas Armadas pueden y deben reprimir los tráficos ilícitos en aguas internacionales"". @AgustinRosety explica la posición de @vox_es respecto al papel de la Armada ante la #InvasiónMigratoria ¡Lectura imprescindible para que no te engañen! 
https://t.co/O6NrIXcqi1",VOX 🇪🇸,vox_es,"Únete a nuestro canal de Telegram:
https://t.co/7YkhDNc9Gg
No te pierdas nuestros vídeos YouTube: https://t.co/7jqx0DD4Jn",2201623465,1,es
6,1334090915238055936,"📺 @MeerRocio ""Dime si no es invasión y no va a cambiar la situación socioeconómica de un pueblo de 300 viviendas el hecho de alojar ahí a 300 inmigrantes ilegales"". https://t.co/fnizEzLFkA",VOX 🇪🇸,vox_es,"Únete a nuestro canal de Telegram:
https://t.co/7YkhDNc9Gg
No te pierdas nuestros vídeos YouTube: https://t.co/7jqx0DD4Jn",2201623465,0,es
7,1334090885592657925,"📺 @MeerRocio ""Hemos solicitado que se abra un CETI en el muelle de Arguineguín"". https://t.co/ZSK319w30g",VOX 🇪🇸,vox_es,"Únete a nuestro canal de Telegram:
https://t.co/7YkhDNc9Gg
No te pierdas nuestros vídeos YouTube: https://t.co/7jqx0DD4Jn",2201623465,0,es
8,1334090850280878080,"📺 @MeerRocio ""España está pagando para que estos tres Estados controlen sus fronteras y la realidad es que no lo están haciendo"". https://t.co/vRhqEpaftV",VOX 🇪🇸,vox_es,"Únete a nuestro canal de Telegram:
https://t.co/7YkhDNc9Gg
No te pierdas nuestros vídeos YouTube: https://t.co/7jqx0DD4Jn",2201623465,0,es
9,1334090820266446849,"📺 @MeerRocio ""Hemos propuesto en el Congreso una línea internacional muy severa de defensa de la soberanía española que pasa por sancionar a Marruecos, Argelia y Mauritania"".

📰 Proposición presentada por VOX: https://t.co/lBYGRLFdGs https://t.co/vNUtQJebh9",VOX 🇪🇸,vox_es,"Únete a nuestro canal de Telegram:
https://t.co/7YkhDNc9Gg
No te pierdas nuestros vídeos YouTube: https://t.co/7jqx0DD4Jn",2201623465,0,es
10,1334090785503973377,"📺 @MeerRocio habla en @Gato_directo sobre la invasión migratoria:

""Los españoles están pagando 300.000 euros al día por las pensiones completas de los inmigrantes que asaltan nuestras fronteras y que se alojan en los hoteles de Canarias"".

⬇ Hilo con sus intervenciones ⬇ https://t.co/ghUkj4BAAt",VOX 🇪🇸,vox_es,"Únete a nuestro canal de Telegram:
https://t.co/7YkhDNc9Gg
No te pierdas nuestros vídeos YouTube: https://t.co/7jqx0DD4Jn",2201623465,0,es
11,1334083520403300357,"Me hubiera gustado equivocarme, pero era muy evidente que acertaba al presentar una moción de censura contra el gobierno de la muerte y de la ruina para los españoles. https://t.co/y8Gkddr4MB",VOX 🇪🇸,vox_es,"Únete a nuestro canal de Telegram:
https://t.co/7YkhDNc9Gg
No te pierdas nuestros vídeos YouTube: https://t.co/7jqx0DD4Jn",2201623465,1,es
12,1334082750089990145,"📺 @monasterioR ""La inmigración ilegal está amenazando el modo de vida de los canarios"".

📢 #LaHoraRocíoMonasterio https://t.co/7bzerWL6ol",VOX 🇪🇸,vox_es,"Únete a nuestro canal de Telegram:
https://t.co/7YkhDNc9Gg
No te pierdas nuestros vídeos YouTube: https://t.co/7jqx0DD4Jn",2201623465,0,es
13,1334082682922348544,"📺 @monasterioR ""Sólo VOX propone penas más severas a los maltratadores"".

📢 #LaHoraRocíoMonasterio https://t.co/wWMyKr1meG",VOX 🇪🇸,vox_es,"Únete a nuestro canal de Telegram:
https://t.co/7YkhDNc9Gg
No te pierdas nuestros vídeos YouTube: https://t.co/7jqx0DD4Jn",2201623465,0,es
14,1334082569898512385,"📺 @monasterioR sobre las manifestaciones de VOX el 6 de diciembre:

""Es un acto en defensa de la Constitución que está amenazada por este Gobierno que ha decidido aliarse con los enemigos de España"".

📢 #LaHoraRocíoMonasterio https://t.co/4RN5f5BGJ6",VOX 🇪🇸,vox_es,"Únete a nuestro canal de Telegram:
https://t.co/7YkhDNc9Gg
No te pierdas nuestros vídeos YouTube: https://t.co/7jqx0DD4Jn",2201623465,0,es
