,id,text,name,screen_name,description,user_id,is_quote,lang
291,1325522739894116354,"Ha sido un honor representar a España en la toma de posesión del presidente Luis Arce en La Paz. El pueblo boliviano ha dado una lección de democracia frente al golpismo y ha decidido un rumbo de progreso, soberanía y justicia social. Fuerza @LuchoXBolivia https://t.co/onubsXF14h",Pablo Iglesias 🔻,PabloIglesias,Padre.Vicepresidente de Derechos Sociales y Agenda 2030 en el Gobierno de España. Secretario General de @PODEMOS. ¡Sí se puede!,158342368,0,es
292,1325492583259398144,"He impulsado junto a @LuchoXBolivia @alferdez, Rodríguez Zapatero, @dilmabr @evoespueblo @MashiRafael @atsipras @petrogustavo @JLMelenchon y otros líderes progresistas de América y Europa la Declaración de La Paz, en defensa de la Democracia frente al golpismo de la ultraderecha. https://t.co/R7wPd1pLj7",Pablo Iglesias 🔻,PabloIglesias,Padre.Vicepresidente de Derechos Sociales y Agenda 2030 en el Gobierno de España. Secretario General de @PODEMOS. ¡Sí se puede!,158342368,0,es
293,1325408093312790529,"He tenido el honor de encontrarme con el nuevo presidente de Bolivia, @LuchoXBolivia, con motivo de su toma de posesión, y de charlar con @alferdez, presidente de Argentina. Ambos representan la victoria de la justicia social y la soberanía de sus pueblos frente al neoliberalismo https://t.co/yTpX4CZJTr",Pablo Iglesias 🔻,PabloIglesias,Padre.Vicepresidente de Derechos Sociales y Agenda 2030 en el Gobierno de España. Secretario General de @PODEMOS. ¡Sí se puede!,158342368,0,es
294,1325374425378803713,"La ultraderecha política y mediática que solo acepta los resultados de las urnas si ganan ellos es la mayor amenaza global para la democracia en el siglo XXI.

He hablado de ello con @pagina12. Os dejo la entrevista completa: https://t.co/TbsiEBRQLa https://t.co/oXfzXZU0IY",Pablo Iglesias 🔻,PabloIglesias,Padre.Vicepresidente de Derechos Sociales y Agenda 2030 en el Gobierno de España. Secretario General de @PODEMOS. ¡Sí se puede!,158342368,0,es
295,1325116451804549122,"Se confirma que Trump ha perdido las elecciones. Es una buena noticia para el planeta, en la medida en que la ultraderecha global pierde su activo político más poderoso. Pero la ultraderecha que solo acepta la democracia si gana, sigue siendo un enorme peligro en América y Europa",Pablo Iglesias 🔻,PabloIglesias,Padre.Vicepresidente de Derechos Sociales y Agenda 2030 en el Gobierno de España. Secretario General de @PODEMOS. ¡Sí se puede!,158342368,0,es
296,1325108577414115329,"Nos ha dejado Pino Solanas, un brillante cineasta y un valiente protagonista de la historia de Argentina. Mi abrazo a sus allegados. Sit tibi terra levis, maestro.
https://t.co/UDIN9dIvbH",Pablo Iglesias 🔻,PabloIglesias,Padre.Vicepresidente de Derechos Sociales y Agenda 2030 en el Gobierno de España. Secretario General de @PODEMOS. ¡Sí se puede!,158342368,0,es
297,1324763302984114176,"La fuerte subida del SMI en 2019 ha llevado a que los salarios de los trabajadores con menores ingresos crezcan por encima del 10%. 
Los datos de la EPA muestran cómo la subida del SMI ha ayudado a reducir las desigualdades en el mercado de trabajo. https://t.co/uKKdi9voPt",Pablo Iglesias 🔻,PabloIglesias,Padre.Vicepresidente de Derechos Sociales y Agenda 2030 en el Gobierno de España. Secretario General de @PODEMOS. ¡Sí se puede!,158342368,1,es
298,1324741380342714369,"Frenar todos los desahucios y garantizar el acceso de todas las personas a agua y energía es una necesidad urgente en estos momentos.

Hemos propuesto reforzar la protección a los hogares durante el estado de alarma para que nadie se quede atrás.

@ionebelarra en @carnecrudaradio https://t.co/3mbxp2kZES",Pablo Iglesias 🔻,PabloIglesias,Padre.Vicepresidente de Derechos Sociales y Agenda 2030 en el Gobierno de España. Secretario General de @PODEMOS. ¡Sí se puede!,158342368,1,es
299,1324666254704156673,"""Estos Presupuestos consagran una financiación muy importante para tratar de garantizar la cohesión social e impulsar la recuperación económica"".

@nachoalvarez_, secretario de Estado de @DSocialesGob, sobre los PGE y los retos del Gobierno de coalición:
https://t.co/PHP21ON8dB https://t.co/KYGC5XTuVf",Pablo Iglesias 🔻,PabloIglesias,Padre.Vicepresidente de Derechos Sociales y Agenda 2030 en el Gobierno de España. Secretario General de @PODEMOS. ¡Sí se puede!,158342368,0,es
300,1334048154971410432,La clase social se nota en la dentadura. El acuerdo de gobierno incluye la progresiva incorporación de los servicios bucodentales al sistema público y ese es nuestro compromiso. https://t.co/6DpBfRZTy1,Alberto Garzón🔻,agarzon,"Economista. Ministro de Consumo del Gobierno de España. Coordinador de @iunida. Autor de '¿Quién vota a la derecha?' (Península, 2019)",11904592,0,es
301,1333866709602721793,"Desde @pariasfilms están trabajando en un documental sobre el centenario de @elpce, #PariasDeLaTierra.

Tiene muy, muy buena pinta. Pero necesitan nuestra ayuda para hacerlo realidad. ¡Colabora en el crowdfunding!

https://t.co/FVIUSQRrZ0",Alberto Garzón🔻,agarzon,"Economista. Ministro de Consumo del Gobierno de España. Coordinador de @iunida. Autor de '¿Quién vota a la derecha?' (Península, 2019)",11904592,0,es
302,1333861947037585409,"Defendamos la sanidad pública y la inversión en investigación. Acabemos con la discriminación y los estigmas.
 
#DiaMundialDelSida2020 https://t.co/VhM8htRGX3",Alberto Garzón🔻,agarzon,"Economista. Ministro de Consumo del Gobierno de España. Coordinador de @iunida. Autor de '¿Quién vota a la derecha?' (Península, 2019)",11904592,0,es
303,1333855772330090496,"La obesidad infantil es un problema social grave que afecta sobre todo a las familias más vulnerables y con menos recursos económicos. Necesitamos un plan integral para abordar con garantías este problema de clase.

https://t.co/9g6Oy7cHyk",Alberto Garzón🔻,agarzon,"Economista. Ministro de Consumo del Gobierno de España. Coordinador de @iunida. Autor de '¿Quién vota a la derecha?' (Península, 2019)",11904592,0,es
304,1333801430763749378,"Comer de temporada respeta el ciclo natural de crecimiento y nos asegura alimentos con más sabor.

Aquí tienes las frutas de temporada que te recomendamos en diciembre 🍋🥑

Elige #ComerDeTemporada
Elige comer ✚ barato,✚ sano y ✚ sostenible

#BienvenidoDiciembre  #1Diciembre https://t.co/sJcy76K6h9",Alberto Garzón🔻,agarzon,"Economista. Ministro de Consumo del Gobierno de España. Coordinador de @iunida. Autor de '¿Quién vota a la derecha?' (Península, 2019)",11904592,1,es
305,1333769041182396416,"Inauguración Hospital Zendal

Ayuso: Valdría también para un accidente aéreo
Pablo Casado: ¿hay quirófanos? 
Ayuso:.....
Responsable hospital: Hay salas de procedimientos https://t.co/tJTVsNIWq8",Alberto Garzón🔻,agarzon,"Economista. Ministro de Consumo del Gobierno de España. Coordinador de @iunida. Autor de '¿Quién vota a la derecha?' (Península, 2019)",11904592,1,es
306,1333690674307354625,"Nos ha dejado Rafael Martínez, militante comunista de @iunida que nació en 1914 y que a lo largo de sus 106 años de vida nunca abandonó su compromiso social. Gracias por enseñarnos tanto. Descansa en paz, camarada. ✊🔻 https://t.co/G7kCEac6cq",Alberto Garzón🔻,agarzon,"Economista. Ministro de Consumo del Gobierno de España. Coordinador de @iunida. Autor de '¿Quién vota a la derecha?' (Península, 2019)",11904592,0,es
307,1333435929172832259,"La cultura de coalición es joven en España y a muchos aún les sorprende que existan diferencias y debates en el Gobierno. Las diferencias son lógicas, los debates son sanos y los resultados están demostrando ser muy positivos. 

He hablado de ello en @DebatAlRojoVivo 👇🏽 https://t.co/us5wQRJmiY",Alberto Garzón🔻,agarzon,"Economista. Ministro de Consumo del Gobierno de España. Coordinador de @iunida. Autor de '¿Quién vota a la derecha?' (Península, 2019)",11904592,1,es
308,1331998177864642564,"📸 El ministro de Consumo, @agarzon, y la directora general de Consumo, @b_medialdea, han participado esta mañana en la VI Jornada MPAC sobre Hábitos de Compra y Consumo 2020.

Galería: https://t.co/sGKDRv8626 https://t.co/Po3lkRMkIj",Alberto Garzón🔻,agarzon,"Economista. Ministro de Consumo del Gobierno de España. Coordinador de @iunida. Autor de '¿Quién vota a la derecha?' (Península, 2019)",11904592,1,es
309,1331971552078925825,"Podría ser el momento de apoyar al pequeño comercio y las tiendas de barrio 🛒

No sé. Piénsalo.

#ConsumoResponsable
#PiensaLuegoCompra https://t.co/m17ATYfsFe",Alberto Garzón🔻,agarzon,"Economista. Ministro de Consumo del Gobierno de España. Coordinador de @iunida. Autor de '¿Quién vota a la derecha?' (Península, 2019)",11904592,1,es
310,1331971507258580993,"Una ciudadanía que piensa es una ciudadanía más sana.

Evita las compras innecesarias, el exceso de plásticos y la huella de carbono ♻️

#ConsumoResponsable
#PiensaLuegoCompra https://t.co/aouThVms1G",Alberto Garzón🔻,agarzon,"Economista. Ministro de Consumo del Gobierno de España. Coordinador de @iunida. Autor de '¿Quién vota a la derecha?' (Península, 2019)",11904592,1,es
311,1331948594325286914,"Piensa. Luego, compra 🛒

Apuesta por un consumo responsable y sostenible con el medio ambiente y la economía local ♻️

#ConsumoResponsable
#PiensaLuegoCompra https://t.co/h1Tirlnec5",Alberto Garzón🔻,agarzon,"Economista. Ministro de Consumo del Gobierno de España. Coordinador de @iunida. Autor de '¿Quién vota a la derecha?' (Península, 2019)",11904592,1,es
312,1331693522207051777,"Buenas noticias desde el Parlamento Europeo: a pesar de PP y Vox, se aprueba un marco de consumo más respetuoso con el planeta y los derechos de las personas consumidoras. Sigamos dando pasos contra la obsolescencia programada y por un consumo responsable. https://t.co/lLI4eIRj5b",Alberto Garzón🔻,agarzon,"Economista. Ministro de Consumo del Gobierno de España. Coordinador de @iunida. Autor de '¿Quién vota a la derecha?' (Península, 2019)",11904592,0,es
313,1331557573292666881,"Caminamos junto a una sociedad que desea un futuro de igualdad, trabajando sin descanso para erradicar las violencias machistas y garantizar los derechos de todas y todos. #DiaContralaViolenciadeGenero #25Nov https://t.co/2xh2TqTxoV",Alberto Garzón🔻,agarzon,"Economista. Ministro de Consumo del Gobierno de España. Coordinador de @iunida. Autor de '¿Quién vota a la derecha?' (Península, 2019)",11904592,1,es
314,1331240817588129795,"‼️ ÚLTIMA HORA | ERC anunciará hoy su voto favorable a los PGE

https://t.co/xfg9B3hgT1",Alberto Garzón🔻,agarzon,"Economista. Ministro de Consumo del Gobierno de España. Coordinador de @iunida. Autor de '¿Quién vota a la derecha?' (Península, 2019)",11904592,1,es
315,1330814744765341703,"""Se nota una alarma social entre la población más vulnerable, de barrios de clase trabajadora, que puede pensar que con un par de clicks puede hacerse millonario.

Por eso se restringe y regula la publicidad de juegos y casas de apuestas.""

🎙️ @agarzon con @jrdelamorena https://t.co/X7CTliDOUK",Alberto Garzón🔻,agarzon,"Economista. Ministro de Consumo del Gobierno de España. Coordinador de @iunida. Autor de '¿Quién vota a la derecha?' (Península, 2019)",11904592,1,es
316,1330800421900865539,".@agarzon, en @_infoLibre: ""La monarquía y quienes la defienden son los que hoy hacen más por la república"". Con @yolanda_glez  https://t.co/hF3HD4MLpy",Alberto Garzón🔻,agarzon,"Economista. Ministro de Consumo del Gobierno de España. Coordinador de @iunida. Autor de '¿Quién vota a la derecha?' (Península, 2019)",11904592,1,es
317,1330796541184008193,"“Nos tenemos que acostumbrar como país a la existencia de un Gobierno de coalición"". Entrevista con @agarzon, ministro de #Consumo .
Por @basteiro y @yolanda_glez https://t.co/VDG3tCvO17",Alberto Garzón🔻,agarzon,"Economista. Ministro de Consumo del Gobierno de España. Coordinador de @iunida. Autor de '¿Quién vota a la derecha?' (Península, 2019)",11904592,1,es
318,1330794533223870464,"Se trata de instituciones, no de personas: lo que ha pasado con la monarquía es en gran parte debido a que es una institución que no rinde cuentas -como sí hacen las instituciones democráticas-. Entrevista en @_infoLibre https://t.co/m9sTG3W7GX",Alberto Garzón🔻,agarzon,"Economista. Ministro de Consumo del Gobierno de España. Coordinador de @iunida. Autor de '¿Quién vota a la derecha?' (Península, 2019)",11904592,0,es
319,1330629863556968448,"👉 Esta noche, a partir de las 23.00 h, @jrdelamorena entrevista al ministro de Consumo, @agarzon, en @ElTransistorOC https://t.co/lmEfsn9KtX https://t.co/Md34ehA3Np",Alberto Garzón🔻,agarzon,"Economista. Ministro de Consumo del Gobierno de España. Coordinador de @iunida. Autor de '¿Quién vota a la derecha?' (Península, 2019)",11904592,1,es
320,1330629765410254853,"📰 ENTREVISTA | “La monarquía y quienes la defienden son los que hoy hacen más por la república"".

🗣 Alberto Garzón (@agarzon) en @_infoLibre. #SalvadosRey 

https://t.co/UGdI4MHzsJ",Alberto Garzón🔻,agarzon,"Economista. Ministro de Consumo del Gobierno de España. Coordinador de @iunida. Autor de '¿Quién vota a la derecha?' (Península, 2019)",11904592,1,es
321,1330578165907984388,"🔴 A partir de las 23:30h, entrevista al ministro de @consumogob Alberto Garzón (@agarzon) en @ElTransistorOC de @OndaCero_es.

📻 Síguelo en directo en https://t.co/lMmFgS0TuL https://t.co/hmrIc81xCT",Alberto Garzón🔻,agarzon,"Economista. Ministro de Consumo del Gobierno de España. Coordinador de @iunida. Autor de '¿Quién vota a la derecha?' (Península, 2019)",11904592,1,es
322,1330077164105031680,"'Víctor' fue arrancado de su madre, tratado como un bebé humano, encerrado en una jaula, maltratado. Cuando llegó a @FundacioMona se aferraba a esa manta para paliar las secuelas psicológicas de su maltrato. Hoy, en @NEUDC_RNE, los chimpancés no son mascotas. Con @CarlesMesa https://t.co/pezDXj2QI5",Alberto Garzón🔻,agarzon,"Economista. Ministro de Consumo del Gobierno de España. Coordinador de @iunida. Autor de '¿Quién vota a la derecha?' (Península, 2019)",11904592,1,es
323,1329795442121568256,"¿Sabías que existe un código que clasifica los videojuegos de acuerdo a la mejor edad para jugarlos? 🎮 

Mira por su seguridad y ten en cuenta estos consejos a la hora de regalarlos a los pequeños de la casa.

👇 #DíaUniversalDelNiño https://t.co/scfC5RSfBo",Alberto Garzón🔻,agarzon,"Economista. Ministro de Consumo del Gobierno de España. Coordinador de @iunida. Autor de '¿Quién vota a la derecha?' (Península, 2019)",11904592,1,es
324,1329763893539786752,"Su seguridad y su salud son lo primero 👶

Para que ellos solo tengan que pensar en divertirse y aprender, sus juguetes deben cumplir estos requisitos:

👇 #DíaUniversalDelNiño https://t.co/LSg87w1OOl",Alberto Garzón🔻,agarzon,"Economista. Ministro de Consumo del Gobierno de España. Coordinador de @iunida. Autor de '¿Quién vota a la derecha?' (Península, 2019)",11904592,1,es
325,1329691010843226113,"Un 30,1% de los niños y niñas en España está en riesgo de pobreza o exclusión social y un 13,1% en riesgo de pobreza severa.

Hoy #DíaUniversalDelNiño recordamos que estas cifras son inasumibles. Seguimos trabajando para mejorar la vida de los más pequeños
https://t.co/FXcRoJwemz",Alberto Garzón🔻,agarzon,"Economista. Ministro de Consumo del Gobierno de España. Coordinador de @iunida. Autor de '¿Quién vota a la derecha?' (Península, 2019)",11904592,0,es
326,1329512043884523521,"""En 100 años, 3 veces la derecha española ha ilegalizado a @elpce☭

Es obsceno comparar con los nazis al poeta Marcos Ana. ¿Cómo no vamos a hablar de Régimen del 78?""

✊ Enrique Santiago / @ensanro #ComisiónConstitucional https://t.co/bvsRCp7GV9",Alberto Garzón🔻,agarzon,"Economista. Ministro de Consumo del Gobierno de España. Coordinador de @iunida. Autor de '¿Quién vota a la derecha?' (Península, 2019)",11904592,1,es
327,1329354248983867392,"Hoy hace 87 años que casi siete millones de mujeres pudieron votar por primera vez en España. Hasta entonces habían carecido de derechos políticos, negados desde la izquierda y la derecha, pero la II República reconoció su derecho a voto y las mujeres pudieron ejercerlo en 1933. https://t.co/WVFaaBTtGa",Alberto Garzón🔻,agarzon,"Economista. Ministro de Consumo del Gobierno de España. Coordinador de @iunida. Autor de '¿Quién vota a la derecha?' (Península, 2019)",11904592,0,es
328,1329034235844440071,"El otro día el investigador Daniel Montañez me regaló su libro “Marxismo Negro”, una aportación fundamental para aproximarnos a fenómenos como la esclavitud, el imperialismo, el feminismo y en general al pensamiento decolonial. Muy recomendable. Publicado en @AkalEditor https://t.co/10Rpz09HK0",Alberto Garzón🔻,agarzon,"Economista. Ministro de Consumo del Gobierno de España. Coordinador de @iunida. Autor de '¿Quién vota a la derecha?' (Península, 2019)",11904592,0,es
329,1328776999712813056,"Usar mascarilla es una medida importante para contener al virus de la #COVID19. Hacerlo correctamente es esencial.

En @consumogob difundimos información útil para conocer cuál debes usar y cómo hacerlo.

Además, puedes comprobar tus conocimientos aquí:  https://t.co/dsky4ebC2h https://t.co/E61qztwyBi",Alberto Garzón🔻,agarzon,"Economista. Ministro de Consumo del Gobierno de España. Coordinador de @iunida. Autor de '¿Quién vota a la derecha?' (Península, 2019)",11904592,0,es
330,1328718665995456515,"""Todos sabemos que los nazis quemaban libros, pero nadie piensa que el franquismo lo hizo"". Ahora un documental rescata una quema de libros en Madrid https://t.co/Mveuqepq68 Por @olgarodriguezfr",Alberto Garzón🔻,agarzon,"Economista. Ministro de Consumo del Gobierno de España. Coordinador de @iunida. Autor de '¿Quién vota a la derecha?' (Península, 2019)",11904592,1,es
331,1328652917046468608,Hoy celebramos que hace 42 años se aprobó en España reducir a 18 años la edad mínima para el derecho a voto. Fue una conquista que aún debería extenderse y que es razonable llevar a los 16 años como tienen otros países europeos. https://t.co/uERbO91LeR,Alberto Garzón🔻,agarzon,"Economista. Ministro de Consumo del Gobierno de España. Coordinador de @iunida. Autor de '¿Quién vota a la derecha?' (Península, 2019)",11904592,0,es
332,1328631824524906496,"Antes de que empiece el cuñadismo: el satélite que iba dentro del cohete es español, pero el cohete que ha fallado, no. El cohete Vega está desarrollado por la agencia italiana ASI y la europea ESA. Ahorraos los chistes, por favor, gracias https://t.co/3QFKel6cD8",Alberto Garzón🔻,agarzon,"Economista. Ministro de Consumo del Gobierno de España. Coordinador de @iunida. Autor de '¿Quién vota a la derecha?' (Península, 2019)",11904592,1,es
333,1328587373739958272,"✅Estrenamos PORTADA WEB con accesos directos y desplegables para encontrar, más fácilmente, INFORMACIÓN RIGUROSA, con base CIENTÍFICA, PRÁCTICA y ACTUALIZADA sobre seguridad alimentaria y nutrición saludable. ▶️ https://t.co/73oDM30PKl

📌https://t.co/9z4YQWSVJy https://t.co/qzz9dA85xN",Alberto Garzón🔻,agarzon,"Economista. Ministro de Consumo del Gobierno de España. Coordinador de @iunida. Autor de '¿Quién vota a la derecha?' (Península, 2019)",11904592,1,es
334,1328322463436992512,"💬 «Intentamos promover información para que la ciudadanía sepa qué #mascarilla comprar. 

Para ello además se debe comprobar si la etiqueta es correcta.»

🗣 El ministro @agarzon en @120minutosTM. https://t.co/2J8hMEgceY",Alberto Garzón🔻,agarzon,"Economista. Ministro de Consumo del Gobierno de España. Coordinador de @iunida. Autor de '¿Quién vota a la derecha?' (Península, 2019)",11904592,1,es
335,1328245756227166210,"En portada: Juan Carlos I recibió 6,5 millones en Suiza en cinco transferencias de origen anónimo https://t.co/lifP2F3w2o https://t.co/CjtpA6xmat",Alberto Garzón🔻,agarzon,"Economista. Ministro de Consumo del Gobierno de España. Coordinador de @iunida. Autor de '¿Quién vota a la derecha?' (Península, 2019)",11904592,1,es
336,1328061938878869504,En 1995 el Consejo de Seguridad de las Naciones Unidas aprobó una vía para la celebración de un referéndum libre para el pueblo Saharaui. La paz y la libertad deben ser objetivos políticos prioritarios para la comunidad internacional.,Alberto Garzón🔻,agarzon,"Economista. Ministro de Consumo del Gobierno de España. Coordinador de @iunida. Autor de '¿Quién vota a la derecha?' (Península, 2019)",11904592,0,es
337,1328058629757444096,"@RozalenMusic Mucho ánimo y fuerza, María.",Alberto Garzón🔻,agarzon,"Economista. Ministro de Consumo del Gobierno de España. Coordinador de @iunida. Autor de '¿Quién vota a la derecha?' (Península, 2019)",11904592,0,es
338,1327269461641007104,El decreto sobre publicidad del juego es el primer paso de un plan integral contra este problema de salud pública. Desde @consumogob trabajaremos con las CCAA y ayuntamientos para ir más allá en la protección de nuestros barrios y nuestra juventud. #ApuestaPorLaJuventud https://t.co/JqVa8Rpobi,Alberto Garzón🔻,agarzon,"Economista. Ministro de Consumo del Gobierno de España. Coordinador de @iunida. Autor de '¿Quién vota a la derecha?' (Península, 2019)",11904592,0,es
339,1327240268341538818,"📚 Hoy se celebra el Día de las Librerías. 

Una fecha como esta debe servir para fomentar la lectura, apoyar al sector y reivindicar la importancia de la cultura en nuestras sociedades. Leer un libro siempre es crecer. https://t.co/inkvxL1h2r",Alberto Garzón🔻,agarzon,"Economista. Ministro de Consumo del Gobierno de España. Coordinador de @iunida. Autor de '¿Quién vota a la derecha?' (Península, 2019)",11904592,0,es
340,1327149958806577155,"“De silencio entre barrotes por injurias a su corona (...) que griten libertad de expresión y no más represiones”, 👏👏 hoy viernes nuevo tema de @FranklinTshimin https://t.co/7et77ZeAS5",Alberto Garzón🔻,agarzon,"Economista. Ministro de Consumo del Gobierno de España. Coordinador de @iunida. Autor de '¿Quién vota a la derecha?' (Península, 2019)",11904592,0,es
341,1326995500151824387,"Mañana estrenamos en el Principal de Vitoria este maravilloso texto de @JuanDiegoBotto 
8 años después del estreno de “Un Trozo Invisible de este Mundo”
Honrado, afortunado, agradecido y feliz de poder acompañar a Juan en este viaje a través de la figura de Federico García Lorca https://t.co/x9ZyhWUFuN",Alberto Garzón🔻,agarzon,"Economista. Ministro de Consumo del Gobierno de España. Coordinador de @iunida. Autor de '¿Quién vota a la derecha?' (Península, 2019)",11904592,1,es
342,1326940932386787328,"Combatir y prevenir la obesidad infantil y fomentar un consumo saludable es una de las líneas estratégicas de @consumogob y @AESAN_gob_es.

Hoy lanzamos #HéroesEnTuPlato, una campaña para los más pequeños e información para padres y madres.

https://t.co/8lsM2ovBaW https://t.co/vX2zME2fNJ",Alberto Garzón🔻,agarzon,"Economista. Ministro de Consumo del Gobierno de España. Coordinador de @iunida. Autor de '¿Quién vota a la derecha?' (Península, 2019)",11904592,0,es
343,1326937365831675906,"Desde @consumogob y @AESAN_gob_es hemos lanzado la campaña #HéroesEnTuPlato 🥕

Esta iniciativa pretende fomentar la alimentación saludable entre los más pequeños y prevenir la obesidad infantil 🥗

https://t.co/nIoHFuA7d6 https://t.co/6cVejqXq0b",Alberto Garzón🔻,agarzon,"Economista. Ministro de Consumo del Gobierno de España. Coordinador de @iunida. Autor de '¿Quién vota a la derecha?' (Península, 2019)",11904592,1,es
344,1326920045344198667,"‼️ El Gobierno reduce el precio máximo de las #mascarillas quirúrgicas a 0,72€ y el IVA aplicable al 4%. https://t.co/312DAm3CBI",Alberto Garzón🔻,agarzon,"Economista. Ministro de Consumo del Gobierno de España. Coordinador de @iunida. Autor de '¿Quién vota a la derecha?' (Península, 2019)",11904592,1,es
345,1326919712362598400,"Desde el Gobierno llevamos meses actuando para garantizar un precio reducido para las mascarillas. Quiero aprovechar nuestro último anuncio, el de la bajada del IVA, para explicar con detalle algunas cosas que pueden ser confusas respecto al precio de las mascarillas. (Hilo 👇) https://t.co/Lcpn6o7BVH",Alberto Garzón🔻,agarzon,"Economista. Ministro de Consumo del Gobierno de España. Coordinador de @iunida. Autor de '¿Quién vota a la derecha?' (Península, 2019)",11904592,1,es
346,1326919676232871936,"Prosiguiendo con nuestro proceso para reducir el precio final de las mascarillas, ahora sumamos un nuevo precio máximo: 0,72 céntimos la unidad. https://t.co/XE3UFYWBjm",Alberto Garzón🔻,agarzon,"Economista. Ministro de Consumo del Gobierno de España. Coordinador de @iunida. Autor de '¿Quién vota a la derecha?' (Península, 2019)",11904592,0,es
347,1326912429905874944,"!ATENCIÓN PADRES Y MADRES! 

Aparte de vídeos, juegos, dibujos y filtros varios muy divertidos, la NUEVA CAMPAÑA de esta Agencia y @consumogob para luchar contra la OBESIDAD INFANTIL recoge recomendaciones para conseguir hábitos de vida más saludables.

➡️https://t.co/VbphVn2ya8 https://t.co/SyS7moQCnX",Alberto Garzón🔻,agarzon,"Economista. Ministro de Consumo del Gobierno de España. Coordinador de @iunida. Autor de '¿Quién vota a la derecha?' (Península, 2019)",11904592,1,es
348,1326847385738354689,"Juan Carlos I se fue de viaje privado a Kazajistán en febrero de 1998. Durante esa visita, recibió un abrigo forrado de pieles blancas que provenían de ejemplares de leopardo de las nieves cuyo comercio está prohibido desde 1975 https://t.co/0SSyZTEkdk Lo cuenta @raulrejon",Alberto Garzón🔻,agarzon,"Economista. Ministro de Consumo del Gobierno de España. Coordinador de @iunida. Autor de '¿Quién vota a la derecha?' (Península, 2019)",11904592,1,es
349,1326840680832962560,"En @EspejoPublico, explicando las medidas que estamos tomando desde hace meses desde el Gobierno y @consumogob para reducir el precio de las mascarillas y proteger a la clase trabajadora. La rebaja del IVA tiene que reflejarse en el precio que pagan los/as consumidores/as. https://t.co/uwSxd2br9i",Alberto Garzón🔻,agarzon,"Economista. Ministro de Consumo del Gobierno de España. Coordinador de @iunida. Autor de '¿Quién vota a la derecha?' (Península, 2019)",11904592,0,es
350,1326838596331069443,"Ah, se me olvidaba: en el siguiente enlace tienes disponible la guía de uso de las mascarillas que elaboramos desde el @consumogob Espero que sea útil: https://t.co/Mm4g8qnxEv https://t.co/cISLhHnIMB",Alberto Garzón🔻,agarzon,"Economista. Ministro de Consumo del Gobierno de España. Coordinador de @iunida. Autor de '¿Quién vota a la derecha?' (Península, 2019)",11904592,0,es
351,1326838083233386496,"Si has llegado hasta el final, gracias. Y aprovecho para recordar que el @consumogob también lucha contra el fraude en el mercado, pero ten cuidado siempre y lee bien la etiqueta para garantizar que te están ofreciendo un producto que protege y no sólo un trozo de tela sin más...",Alberto Garzón🔻,agarzon,"Economista. Ministro de Consumo del Gobierno de España. Coordinador de @iunida. Autor de '¿Quién vota a la derecha?' (Península, 2019)",11904592,0,es
352,1326837852169244672,"Además, desde el Gobierno compramos millones de mascarillas de producción internacional y nacional para distribuir gratuitamente a la población y, especialmente, a los sectores más vulnerables. Porque no se nos olvide el fin de todo esto: proteger a las familias trabajadoras.",Alberto Garzón🔻,agarzon,"Economista. Ministro de Consumo del Gobierno de España. Coordinador de @iunida. Autor de '¿Quién vota a la derecha?' (Península, 2019)",11904592,0,es
353,1326837595737878533,"El ejemplo que he usado está simplificado, pero es útil. La realidad, sin embargo, es mucho más compleja. Por ejemplo, hay muchos tipos de mascarillas, las empresas tienen sus estructuras muy diferentes, y el cambiante mercado internacional influye mucho en costes y decisiones...",Alberto Garzón🔻,agarzon,"Economista. Ministro de Consumo del Gobierno de España. Coordinador de @iunida. Autor de '¿Quién vota a la derecha?' (Península, 2019)",11904592,0,es
354,1326837456394711042,Hemos visto cómo un abordaje integral del problema es la única solución posible. Aquí no valen análisis superficiales o ideológicos (en el sentido de ciegos ante la realidad). Y llegados a un determinado punto sólo será posible bajar el precio reduciendo los costes de producción.,Alberto Garzón🔻,agarzon,"Economista. Ministro de Consumo del Gobierno de España. Coordinador de @iunida. Autor de '¿Quién vota a la derecha?' (Península, 2019)",11904592,0,es
355,1326837181135065089,"Como se puede ver en nuestro ejemplo, el precio baja pero seguimos con el riesgo de que las empresas aprovechen dicha bajada para subir el margen de beneficio. Por esa razón, supongamos que establecemos un nuevo precio máximo… que neutralice la posible subida de los márgenes. https://t.co/7SsmdKBCac",Alberto Garzón🔻,agarzon,"Economista. Ministro de Consumo del Gobierno de España. Coordinador de @iunida. Autor de '¿Quién vota a la derecha?' (Península, 2019)",11904592,0,es
356,1326837010166927361,"En efecto, fijamos un precio máximo al tiempo que ayudamos a bajar los costes de producción. Sólo entonces hay garantías de que bajar impuestos también suponga una bajada del precio. Una bajada del 21% al 4% en nuestro ejemplo también supone una bajada adicional de precio final. https://t.co/Fc6rdOmcY5",Alberto Garzón🔻,agarzon,"Economista. Ministro de Consumo del Gobierno de España. Coordinador de @iunida. Autor de '¿Quién vota a la derecha?' (Península, 2019)",11904592,0,es
