,id,text,name,screen_name,description,user_id,is_quote,lang
0,1334151102149783552,"Enhorabuena @JuanMarin_Cs por estos dos años de gobierno en la @AndaluciaJunta después de 37 años de socialismo.

Hoy Andalucía es una región más innovadora, transparente, con menos impuestos y más competitiva. https://t.co/UpQZiNoJHe",Ciudadanos 🇪🇸🇪🇺,CiudadanosCs,"Perfil Oficial de Ciudadanos, el partido de la #PolíticaÚtil🍊 
Somos liberales, progresistas, demócratas y constitucionalistas.",19028805,1,es
1,1334150819839684608,"Trabajo, responsabilidad y, ante todo, un compromiso firme han marcado el camino cada día para hacer realidad el cambio en #Andalucía desde aquel #2D de 2018. Dos años de retos, dificultades y logros con una máxima intacta: la #ilusión por mejorar la vida de los andaluces. https://t.co/YKXbeYoOAl",Ciudadanos 🇪🇸🇪🇺,CiudadanosCs,"Perfil Oficial de Ciudadanos, el partido de la #PolíticaÚtil🍊 
Somos liberales, progresistas, demócratas y constitucionalistas.",19028805,1,es
2,1334139236354809858,"El Gobierno de Sánchez pretende colonizar las instituciones. Veta enmiendas de los presupuestos para dominar el Poder Legislativo y ahora ataca al CGPJ con una propuesta hecha a prisa y corriendo para entorpecer la Justicia. 
Es una tropelía y una okupación que no permitiremos. https://t.co/sfShEEvOkp",Ciudadanos 🇪🇸🇪🇺,CiudadanosCs,"Perfil Oficial de Ciudadanos, el partido de la #PolíticaÚtil🍊 
Somos liberales, progresistas, demócratas y constitucionalistas.",19028805,1,es
3,1334139163331993600,"⚠️ El Gobierno ha pensado más en qué partido presentaba las enmiendas que en los españoles. 

Han votado NO a nuestras propuestas: 
❌ Bajar el IVA de TODAS las mascarillas. 
❌ Estrategia de Salud Mental con un Plan de Prevención del Suicidio. 

📽️ @GuillermoDiazCs https://t.co/nLjIgjk3MF",Ciudadanos 🇪🇸🇪🇺,CiudadanosCs,"Perfil Oficial de Ciudadanos, el partido de la #PolíticaÚtil🍊 
Somos liberales, progresistas, demócratas y constitucionalistas.",19028805,1,es
4,1334134060260745226,"No, señor Echenique: si la Justicia investiga a Podemos por diversos delitos, el desprestigio es para Podemos, no para la Justicia.

Lo que es peligroso para una Democracia es que los políticos ataquen a los jueces que investigan sus presuntas corruptelas.
https://t.co/VHoFDVzR5x",Ciudadanos 🇪🇸🇪🇺,CiudadanosCs,"Perfil Oficial de Ciudadanos, el partido de la #PolíticaÚtil🍊 
Somos liberales, progresistas, demócratas y constitucionalistas.",19028805,1,es
5,1334125199852179457,"🔙 Tras décadas de gobierno socialista creando redes clientelares, pesebres y voto cautivo...

🍊 ¡Hoy celebramos 2 años en la Junta de Andalucía!

📽 @BalEdmundo ""Hoy tenemos un gobierno de éxito, sólido y de futuro"" #ActualidadCs https://t.co/6XWWdRDxgm",Ciudadanos 🇪🇸🇪🇺,CiudadanosCs,"Perfil Oficial de Ciudadanos, el partido de la #PolíticaÚtil🍊 
Somos liberales, progresistas, demócratas y constitucionalistas.",19028805,0,es
6,1334124707856199685,"⚠️ El Gobierno para contentar a sus socios asume incluso falsedades del nacionalismo como que 'Madrid ens roba'

📽 @BalEdmundo ""El ataque a la Comunidad de Madrid es una ofensa para los madrileños y un desprecio a la autonomía de todas las CCAA"" #ActualidadCs https://t.co/AZlGhA69FK",Ciudadanos 🇪🇸🇪🇺,CiudadanosCs,"Perfil Oficial de Ciudadanos, el partido de la #PolíticaÚtil🍊 
Somos liberales, progresistas, demócratas y constitucionalistas.",19028805,0,es
7,1334122864858030080,"⚠️ El ministro de Justicia reconoce que la reforma del delito de sedición será a la carta.

📽 @BalEdmundo ""¿No será una contrapartida de ERC a cambio de los Presupuestos?"" #ActualidadCs

‼️ Y lo peor es que a los de Podemos no les basta: ¡pretenden derogar el delito! https://t.co/60wkbX7SXW",Ciudadanos 🇪🇸🇪🇺,CiudadanosCs,"Perfil Oficial de Ciudadanos, el partido de la #PolíticaÚtil🍊 
Somos liberales, progresistas, demócratas y constitucionalistas.",19028805,0,es
8,1334121280963010560,"❌ No podemos dejar descabezado al Poder Judicial.

📽 @BalEdmundo ""Esto solo le gustaría a quienes temen a la Justicia"" #Pleno 

👉 El problema es que el Gobierno no tiene voluntad para despolitizar la Justicia. https://t.co/bCg0J5YS9k",Ciudadanos 🇪🇸🇪🇺,CiudadanosCs,"Perfil Oficial de Ciudadanos, el partido de la #PolíticaÚtil🍊 
Somos liberales, progresistas, demócratas y constitucionalistas.",19028805,0,es
9,1334120034898239489,"⁉️ ¿Es casualidad que cada vez que la Justicia investiga a Podemos el Gobierno intente politizarla más?

👉 Exigimos que los altos cargos judiciales sean elegidos por concurso de méritos.

📽 @BalEdmundo ""Cs nunca participará en el reparto de cromos de los jueces"" #ActualidadCs https://t.co/l06UoC7sb0",Ciudadanos 🇪🇸🇪🇺,CiudadanosCs,"Perfil Oficial de Ciudadanos, el partido de la #PolíticaÚtil🍊 
Somos liberales, progresistas, demócratas y constitucionalistas.",19028805,0,es
10,1334119017301348353,"‼️ Al PSOE y Podemos no les basta con amenazar que van a nombrar a dedo a los jueces del CGPJ...

🤦‍♂️ Ahora quieren limitar las funciones del órgano de dirección del Poder Judicial.

📽 @BalEdmundo ""Esto es un atentado más a la independencia de la Justicia"" #ActualidadCs https://t.co/oInFcFdJye",Ciudadanos 🇪🇸🇪🇺,CiudadanosCs,"Perfil Oficial de Ciudadanos, el partido de la #PolíticaÚtil🍊 
Somos liberales, progresistas, demócratas y constitucionalistas.",19028805,0,es
11,1334115080405995521,"🏛 @BalEdmundo atiende a los medios desde el @Congreso_Es.

🍊 ¡Mantente al día de la #ActualidadCs!

📡 Síguelo #EnDirecto en este enlace: https://t.co/vI8bLEtU0m https://t.co/N0NeiD7sk1",Ciudadanos 🇪🇸🇪🇺,CiudadanosCs,"Perfil Oficial de Ciudadanos, el partido de la #PolíticaÚtil🍊 
Somos liberales, progresistas, demócratas y constitucionalistas.",19028805,0,es
12,1334114530297860098,"Los Fondos Europeos #NextGenerationEU son una oportunidad para poner en marcha proyectos necesarios para la reactivación económica de #Andalucía. Me he reunido con el presidente de la @diputacionMLG, @Francissalado, para hablar sobre las iniciativas que afectan a la provincia. 🇪🇺 https://t.co/6Jhiapoe36",Ciudadanos 🇪🇸🇪🇺,CiudadanosCs,"Perfil Oficial de Ciudadanos, el partido de la #PolíticaÚtil🍊 
Somos liberales, progresistas, demócratas y constitucionalistas.",19028805,1,es
